date,open,high,low,close,volume,vwap,pct_change,cap,returns,prev_close,amount
2019-05-23,60.49,60.72,59.31,59.46,2373200,59.8313854415455,-2.85900996569188,23789946000,-2.85900996569188,61.21,141989690
2019-05-24,59.47,59.94,59.21,59.52,1558900,59.6092667228162,0.100908173562064,23813952000,0.100908173562064,59.46,92926853
2019-05-27,59.63,61.76,59.54,61.68,2665900,60.9085668501191,3.62903225806451,24678168000,3.62903225806451,59.52,162376392
2019-05-28,61.51,62.1,60.85,61,2141700,61.5043578427161,-1.10246433203632,24406100000,-1.10246433203632,61.68,131721177
2019-05-29,61.01,61.79,60.61,61.33,1377700,61.3367925555467,0.540983606557384,24538133000,0.540983606557384,61,84501859
2019-05-30,60.88,61.1,59.89,60.48,1449900,60.3027509521359,-1.38594488830915,24198048000,-1.38594488830915,61.33,87432838
2019-05-31,60.48,60.95,60.01,60.4,1342700,60.4688940229454,-0.132275132275132,24166040000,-0.132275132275132,60.48,81189649
2019-06-03,60.5,60.68,59.5,59.59,1725800,59.8663372360509,-1.341059602649,23841959000,-1.341059602649,60.4,103317684
2019-06-04,59.58,59.8,57.8,58.32,1932100,59.1402079815992,-2.13123007215976,23333832000,-2.13123007215976,59.59,114264441
2019-06-05,58.61,58.92,57.33,57.4,1875900,58.1782465503969,-1.57750342935529,22965740000,-1.57750342935529,58.32,109134711
2019-06-06,57.39,57.77,54.32,54.8,2941600,55.2135497157652,-4.52961672473867,21925480000,-4.52961672473867,57.4,162415184
2019-06-10,54.82,55.44,54.6,55.21,1517000,55.0414908273512,0.748175182481759,22089521000,0.748175182481759,54.8,83498492
2019-06-11,55.55,57.85,55.22,57.8,2969200,56.854295038461,4.6911791342148,23125780000,4.6911791342148,55.21,168814047
2019-06-12,57.7,57.7,56.8,56.84,1759500,57.1430455852875,-1.66089965397922,22741684000,-1.66089965397922,57.8,100545303
2019-06-13,56.83,57.29,55.59,56.33,1639000,56.3278550095942,-0.722591892409787,22537633000,-0.722591892409787,56.84,92321636
2019-06-14,57.1,57.4,55.06,55.06,1905500,56.1074149859432,-2.25457127640689,22029506000,-2.25457127640689,56.33,106911501
2019-06-17,54.5,56.5,54.47,55.64,1559500,55.4424075628447,1.05339629495096,22261564000,1.05339629495096,55.06,86463488
2019-06-18,55.49,57.06,55.33,56.2,1695900,56.4366511447991,1.00647016534867,22485620000,1.00647016534867,55.64,95710183
2019-06-19,57.79,58.18,56.65,56.65,2425000,57.4420357865081,0.800711743772242,22665665000,0.800711743772242,56.2,139299694
2019-06-20,57.17,58.27,56.67,57.72,3112800,57.6822268139798,1.88879082082965,23093772000,1.88879082082965,56.65,179554620
2019-06-21,57.97,59.73,57.97,59.55,3404100,59.1032549782937,3.17047817047817,23825955000,3.17047817047817,57.72,201192090
2019-06-24,59.41,59.55,58.03,58.3,2400000,58.6137048961474,-2.09907640638119,23325830000,-2.09907640638119,59.55,140672247
2019-06-25,58.5,58.5,56.5,57.1,2157200,57.2383971066184,-2.05831903945111,22845710000,-2.05831903945111,58.3,123474613
2019-06-26,56.85,58.38,56.7,58.21,2320800,57.8366046303003,1.94395796847636,23289821000,1.94395796847636,57.1,134229679
2019-06-27,58.21,58.94,57.47,57.67,2516100,58.0847247587006,-0.927675657103588,23073767000,-0.927675657103588,58.21,146144943
2019-06-28,57.85,58.02,56.5,57.04,2349400,57.2728843721974,-1.09242240332929,22821704000,-1.09242240332929,57.67,134557430
2019-07-01,58.37,60.39,58.2,60,5028400,59.5114417634159,5.18934081346424,24006000000,5.18934081346424,57.04,299245965
2019-07-02,60,60.89,59.57,60.58,3385400,60.3275172400348,0.966666666666668,24238058000,0.966666666666668,60,204234828
2019-07-03,60.69,62.5,59.01,61.15,4178600,60.9316366132191,0.940904588973259,24466115000,0.940904588973259,60.58,254609607
2019-07-04,60.94,63.69,60.6,62.38,4779200,62.631473830988,2.01144726083402,24958238000,2.01144726083402,61.15,299326085
2019-07-05,62.1,63.12,61.5,61.65,2936800,62.1392159600114,-1.17024687399808,24666165000,-1.17024687399808,62.38,182492935
2019-07-08,61.26,62.48,59.59,60.46,3631800,60.8040814696925,-1.93025141930252,24190046000,-1.93025141930252,61.65,220827047
2019-07-09,60.38,61.18,60.01,60.81,1999100,60.609092614408,0.57889513728086,24330081000,0.57889513728086,60.46,121163334
2019-07-10,60.86,62,59.6,61.3,2441600,60.8490947165621,0.805788521624713,24526130000,0.805788521624713,60.81,148569819
2019-07-11,61.31,63.86,61.01,62.3,4347400,62.6230741114995,1.63132137030996,24926230000,1.63132137030996,61.3,272248116
2019-07-12,62.13,63,61.6,62.69,2349800,62.445809246095,0.626003210272867,25082269000,0.626003210272867,62.3,146734663
2019-07-15,62.48,62.48,59.88,61.72,3192900,61.252578796786,-1.54729621949274,24694172000,-1.54729621949274,62.69,195571215
2019-07-16,61.99,63.55,61.52,61.67,2708900,62.4297159830068,-0.081011017498373,24674167000,-0.081011017498373,61.72,169112861
2019-07-17,61.31,65.02,61.01,64.58,7063100,63.7474602233205,4.71866385600777,25838458000,4.71866385600777,61.67,450256025
2019-07-18,64,64.5,62.95,62.97,3353500,63.5201873767876,-2.49303189842056,25194297000,-2.49303189842056,64.58,213012217
2019-07-19,63.41,64.15,62.88,63.01,3068600,63.4429686560535,0.063522312212157,25210301000,0.063522312212157,62.97,194679000
2019-07-22,63.2,63.57,59.85,59.89,3914900,61.4011262520013,-4.95159498492302,23961989000,-4.95159498492302,63.01,240381234
2019-07-23,60.14,61,59.8,60.55,3081400,60.2258727592413,1.10202037067958,24226055000,1.10202037067958,59.89,185582052
2019-07-24,60.96,62.88,60.76,62.19,3978900,62.055389232844,2.70850536746491,24882219000,2.70850536746491,60.55,246910823
2019-07-25,62.1,63.35,62.01,62.7,2913300,62.6540950147497,0.820067534973474,25086270000,0.820067534973474,62.19,182528546
2019-07-26,62.7,63.8,62.32,63,2930900,63.1109116635214,0.478468899521527,25206300000,0.478468899521527,62.7,184970067
2019-07-29,63,63.4,62.45,62.79,1927600,62.8258614222786,-0.333333333333332,25122279000,-0.333333333333332,63,121102942
2019-07-30,62.79,64.3,62.73,63.8,3536000,63.6538629371326,1.60853639114509,25526380000,1.60853639114509,62.79,225081778
2019-07-31,63.8,63.8,62.5,62.5,2147400,63.0377474296561,-2.03761755485894,25006250000,-2.03761755485894,63.8,135365872
2019-08-01,61.56,63.15,61.56,62.88,2200900,62.5316278321652,0.608000000000004,25158288000,0.608000000000004,62.5,137624484
2019-08-02,61.13,62.25,60.49,61.7,3272900,61.3251699782366,-1.8765903307888,24686170000,-1.8765903307888,62.88,200712314
2019-08-05,61.22,62.08,60.35,60.7,2336300,61.1081140657818,-1.62074554294976,24286070000,-1.62074554294976,61.7,142766948
2019-08-06,58.5,58.5,56.7,57.19,4585400,57.5338521283674,-5.78253706754532,22881719000,-5.78253706754532,60.7,263813942
2019-08-07,57.5,57.69,55.69,55.69,3297400,56.4280830351186,-2.62283616016787,22281569000,-2.62283616016787,57.19,186065961
2019-08-08,56.04,56.77,55.9,56.14,2147800,56.3559335370473,0.808044532232011,22461614000,0.808044532232011,55.69,121040316
2019-08-09,56.2,56.98,55.9,56.11,2278100,56.4021058065513,-0.053437833986466,22449611000,-0.053437833986466,56.14,128488622
2019-08-12,56.69,57.49,56.19,57.49,1873300,56.8611584577172,2.45945464266619,23001749000,2.45945464266619,56.11,106518065
2019-08-13,56.9,57.2,56.22,56.57,1748900,56.6584798123666,-1.60027830927118,22633657000,-1.60027830927118,57.49,99092395
2019-08-14,57.3,58.1,57.03,57.8,2501700,57.5855589439547,2.17429733074066,23125780000,2.17429733074066,56.57,144060238
2019-08-15,56.5,59.5,56,58.89,3456500,58.252781416642,1.88581314878894,23561889000,1.88581314878894,57.8,201351438
2019-08-16,58.6,59.5,58.51,58.58,2595300,59.0513321031405,-0.526405162166748,23437858000,-0.526405162166748,58.89,153253383
2019-08-19,61.61,63.18,60.69,62.38,7671900,62.0069457687277,6.48685558210994,24958238000,6.48685558210994,58.58,475708917
2019-08-20,62.45,63.47,62.08,62.54,5305800,62.8061524990016,0.256492465533818,25022254000,0.256492465533818,62.38,333235565
2019-08-21,63.08,63.52,62,62.58,4261400,62.8210949528428,0.063959066197626,25038258000,0.063959066197626,62.54,267705123
2019-08-22,62.74,63.18,62,62.74,3267500,62.6723865813122,0.25567273889422,25102274000,0.25567273889422,62.58,204780331
2019-08-23,62.99,63.08,61.55,62.29,3438000,62.3220916088175,-0.717245776219318,24922229000,-0.717245776219318,62.74,214261232
2019-08-26,61.11,62.64,60.97,62.1,3388500,61.8240372668974,-0.305024883608922,24846210000,-0.305024883608922,62.29,209492605
2019-08-27,62.59,64.46,62.11,63.75,5128600,63.7329487989671,2.65700483091788,25506375000,2.65700483091788,62.1,326862522
2019-08-28,63.5,63.53,62.12,62.23,3675100,62.6242174024605,-2.38431372549021,24898223000,-2.38431372549021,63.75,230150324
2019-08-29,62.29,63.05,61.7,61.75,2749500,62.4161515103352,-0.771332154909199,24706175000,-0.771332154909199,62.23,171612522
2019-08-30,62.14,63.7,61.4,62.02,4241200,62.4946195132038,0.437246963562757,24814202000,0.437246963562757,61.75,265049618
2019-09-02,62.2,68.22,62.2,68.22,10170900,65.6027459147876,9.99677523379554,27294822000,9.99677523379554,62.02,667238378
2019-09-03,69.01,70.8,68.55,70.2,11459600,69.5581835072745,2.90237467018471,28087020000,2.90237467018471,68.22,797110490
2019-09-04,70.09,71.3,69.83,70.85,7206400,70.4829059751968,0.925925925925913,28347085000,0.925925925925913,70.2,507928507
2019-09-05,71.25,73.68,70.58,70.91,9621500,72.1125259015539,0.084685956245595,28371091000,0.084685956245595,70.85,693832615
2019-09-06,71.85,73.73,71.33,73.32,7957900,72.8505450305872,3.39867437596952,29335332000,3.39867437596952,70.91,579737498
2019-09-09,73.5,74.45,72.17,73.32,6072800,72.8539129277815,0,29335332000,0,73.32,442430448
2019-09-10,73,74.36,72.27,72.82,4734700,73.1801331913741,-0.681942171303858,29135282000,-0.681942171303858,73.32,346485318
2019-09-11,73.11,74.1,71.6,72.37,5729600,72.6220739971244,-0.617962098324626,28955237000,-0.617962098324626,72.82,416093547
2019-09-12,73.3,74.11,72.08,73.2,4312100,73.0478669658869,1.14688406798397,29287320000,1.14688406798397,72.37,314989488
2019-09-16,74.33,75.11,73.03,73.31,4893000,74.072447622592,0.150273224043696,29331331000,0.150273224043696,73.2,362436264
2019-09-17,73.3,73.3,69.68,70.66,6691900,70.8344058959488,-3.61478652298459,28271066000,-3.61478652298459,73.31,474017965
2019-09-18,70.8,71.1,69.51,69.96,3321000,70.1791411685814,-0.990659496178887,27990996000,-0.990659496178887,70.66,233064998
2019-09-19,70.5,70.93,69.81,70.73,3103600,70.3825400313446,1.10062893081763,28299073000,1.10062893081763,69.96,218436999
2019-09-20,71,71.05,69.68,69.8,2947400,70.0241346469968,-1.3148593241906,27926980000,-1.3148593241906,70.73,206387804
2019-09-23,69.5,70.28,68.55,69.71,3002300,69.5589198101424,-0.128939828080227,27890971000,-0.128939828080227,69.8,208833267
2019-09-24,70.35,71.34,69,69.23,5124200,70.2810444990913,-0.688566920097529,27698923000,-0.688566920097529,69.71,360135323
2019-09-25,68.5,68.5,66.79,66.84,5528500,67.5156107273828,-3.45226058067312,26742684000,-3.45226058067312,69.23,373260459
2019-09-26,67.41,67.43,64.49,64.49,4998200,65.548066188469,-3.51585876720528,25802449000,-3.51585876720528,66.84,327623131
2019-09-27,64.84,65.28,64.32,64.35,3614200,64.7304266649623,-0.217087920607838,25746435000,-0.217087920607838,64.49,233951362
2019-09-30,64.58,64.75,63.59,63.98,2811500,64.1912114787281,-0.574980574980578,25598398000,-0.574980574980578,64.35,180475581
2019-10-08,64.2,65.23,64.2,64.45,2664500,64.7403333682367,0.73460456392624,25786445000,0.73460456392624,63.98,172500683
2019-10-09,64.16,64.96,62.88,64.96,2513800,64.0425043300324,0.791311093871191,25990496000,0.791311093871191,64.45,160992481
2019-10-10,64.81,65.84,64.55,65.65,3049100,65.2050236924546,1.06219211822663,26266565000,1.06219211822663,64.96,198814812
2019-10-11,65.33,65.76,64.52,65.1,2829900,65.2627852393579,-0.837776085300858,26046510000,-0.837776085300858,65.65,184687417
2019-10-14,66.03,67.64,65.49,67.23,4423200,66.6094222367718,3.27188940092166,26898723000,3.27188940092166,65.1,294626530
2019-10-15,65,65.24,60.51,60.51,12912800,61.8217516795415,-9.99553770638108,24210051000,-9.99553770638108,67.23,798288824
2019-10-16,60,60.43,59.01,59.5,7457100,59.6030947265687,-1.66914559576929,23805950000,-1.66914559576929,60.51,444468443
2019-10-17,59.23,60.05,59.23,59.8,3164000,59.6959552717372,0.504201680672265,23925980000,0.504201680672265,59.5,188877704
2019-10-18,59.52,60.69,59.5,59.8,3354500,59.9682737901113,0,23925980000,0,59.8,201162495
2019-10-21,59.9,59.9,58.18,59.48,2623400,59.0527908936738,-0.535117056856185,23797948000,-0.535117056856185,59.8,154919505
2019-10-22,59.48,59.9,59.08,59.74,2149500,59.5387346565653,0.437121721587092,23901974000,0.437121721587092,59.48,127980594
2019-10-23,59.77,60.28,59.1,59.15,2008800,59.4427268224325,-0.987612989621697,23665915000,-0.987612989621697,59.74,119407658
2019-10-24,59.11,59.25,58.48,58.59,2024000,58.770645769165,-0.946745562130177,23441859000,-0.946745562130177,59.15,118950259
2019-10-25,58.59,59.1,58.26,58.85,1863200,58.7314604552507,0.443761734084318,23545885000,0.443761734084318,58.59,109428046
2019-10-28,61.08,62.79,60.48,61.94,8733600,61.4702167893061,5.25063721325403,24782194000,5.25063721325403,58.85,536855978
2019-10-29,61.52,61.59,59.39,59.39,5470200,60.3486159454202,-4.11688731030029,23761939000,-4.11688731030029,61.94,330116585
2019-10-30,59.5,59.94,58.7,59.56,2511800,59.42568787762,0.286243475332554,23829956000,0.286243475332554,59.39,149264492
2019-10-31,59.82,60.6,58.83,58.88,2779200,59.7774521829585,-1.14170584284755,23557888000,-1.14170584284755,59.56,166132718
2019-11-01,58.2,58.73,56.99,58.36,4058400,57.7115681384687,-0.883152173913051,23349836000,-0.883152173913051,58.88,234219456
2019-11-04,58.46,61.58,58.4,60.45,6142300,60.5874283213613,3.58122001370803,24186045000,3.58122001370803,58.36,372148948
2019-11-05,60.4,60.95,59.8,60.48,2930300,60.3281693861142,0.049627791563267,24198048000,0.049627791563267,60.45,176776739
2019-11-06,60.7,61.43,59.75,60.15,2840700,60.5373533751052,-0.54563492063492,24066015000,-0.54563492063492,60.48,171966462
2019-11-07,60.58,61.26,59.86,60.85,2891300,60.7252070982177,1.16375727348296,24346085000,1.16375727348296,60.15,175572423
2019-11-08,61.35,61.86,60.85,61.12,3100900,61.3442347147074,0.443714050944939,24454112000,0.443714050944939,60.85,190223687
2019-11-11,60.89,60.89,58.96,59.09,2977800,59.6159624529814,-3.32133507853402,23641909000,-3.32133507853402,61.12,177525188
2019-11-12,59.37,59.66,58.01,59.66,2515000,58.774206182427,0.964630225080374,23869966000,0.964630225080374,59.09,147815189
2019-11-13,59.43,60.67,59.16,60.34,2937800,60.1109310431686,1.13979215554812,24142034000,1.13979215554812,59.66,176592691
2019-11-14,60.2,61.54,60.08,61.06,3500600,60.9997077668042,1.19323831620815,24430106000,1.19323831620815,60.34,213537346
2019-11-15,61.21,61.25,59.6,59.66,3018600,60.0660863337189,-2.29282672780872,23869966000,-2.29282672780872,61.06,181316209
2019-11-18,59.3,60.74,59.01,60.41,2061900,60.1420930927319,1.25712370097217,24170041000,1.25712370097217,59.66,124009628
2019-11-19,60.42,61.67,60.2,61.46,3395100,61.2017117398919,1.73812282734648,24590146000,1.73812282734648,60.41,207788502
2019-11-20,61,62.87,60.7,62.23,4636000,61.8409402012862,1.25284738041001,24898223000,1.25284738041001,61.46,286693733
2019-11-21,61.98,63.2,60.96,62.77,4254000,62.410443414092,0.867748674272868,25114277000,0.867748674272868,62.23,265493527
2019-11-22,62.66,62.98,60.71,61.37,4617800,61.7334697477647,-2.23036482396049,24554137000,-2.23036482396049,62.77,285072261
2019-11-25,60.89,61.42,60.2,60.74,2547100,60.6893042002079,-1.02656020857096,24302074000,-1.02656020857096,61.37,154582455
2019-11-26,60.82,61.9,60.6,60.65,4361400,61.0899917916642,-0.148172538689505,24266065000,-0.148172538689505,60.74,266439112
2019-11-27,60.75,61.98,60.5,60.99,2623100,61.1682001209277,0.560593569662007,24402099000,0.560593569662007,60.65,160447492
2019-11-28,60.88,61.18,59.25,59.99,3334300,60.0910110880213,-1.63961305131989,24001999000,-1.63961305131989,60.99,200362600
2019-11-29,59.77,59.99,58.8,59.29,2227700,59.2019316662731,-1.16686114352392,23721929000,-1.16686114352392,59.99,131884972
2019-12-02,59.19,59.71,58.91,59.4,1438800,59.3403211300575,0.185528756957316,23765940000,0.185528756957316,59.29,85378498
2019-12-03,58.9,59.17,58.01,59.16,2055000,58.5415532011391,-0.404040404040406,23669916000,-0.404040404040406,59.4,120300316
2019-12-04,58.9,59.53,58.58,59.53,1605400,59.0282794444399,0.625422582826249,23817953000,0.625422582826249,59.16,94762288
2019-12-05,59.25,60.28,59.22,60.27,2042600,59.8343427479545,1.24307072064505,24114027000,1.24307072064505,59.53,122217808
2019-12-06,60.25,60.36,59.67,60.2,1641400,59.9620746565908,-0.116144018583039,24086020000,-0.116144018583039,60.27,98422289
2019-12-09,60.44,60.53,59.86,60.3,1523700,60.1813047912436,0.166112956810618,24126030000,0.166112956810618,60.2,91700541
2019-12-10,60.31,60.8,59.9,60.31,2231000,60.3597598063319,0.016583747927044,24130031000,0.016583747927044,60.3,134664616
2019-12-11,60.98,61.58,60.38,60.5,3404400,61.0269677720291,0.31503896534571,24206050000,0.31503896534571,60.31,207762284
2019-12-12,60.38,60.6,59.62,59.64,2907200,59.8819675672403,-1.42148760330578,23861964000,-1.42148760330578,60.5,174087898
2019-12-13,60.05,60.56,59.67,60.45,3418500,60.111395345844,1.35814889336016,24186045000,1.35814889336016,59.64,205492969
2019-12-16,60.59,61.3,60.21,61.21,3507800,60.719460293885,1.25723738626964,24490121000,1.25723738626964,60.45,212993848
2019-12-17,61.11,62.75,60.91,62.18,5490600,61.8349734799655,1.58470838098349,24878218000,1.58470838098349,61.21,339509003
2019-12-18,62.48,62.48,61.46,61.95,4240200,61.9161300212488,-0.369893856545502,24786195000,-0.369893856545502,62.18,262538632
2019-12-19,62.06,68.15,61.72,67.73,13598900,65.6126882031651,9.33010492332525,27098773000,9.33010492332525,61.95,892258286
2019-12-20,66.5,67.99,65.5,65.68,7474900,66.5243950225188,-3.02672375609035,26278568000,-3.02672375609035,67.73,497260872
2019-12-23,65.28,66.45,64.67,64.79,4464200,65.4028141287957,-1.35505481120586,25922479000,-1.35505481120586,65.68,291970458
2019-12-24,65,66.2,64.65,64.99,4349400,65.2308361365955,0.308689612594534,26002499000,0.308689612594534,64.79,283714803
2019-12-25,65.08,66.8,65.02,65.85,5058200,65.7789120676164,1.32328050469303,26346585000,1.32328050469303,64.99,332721709
2019-12-26,65.86,66.16,65.04,65.73,3191000,65.4015993902787,-0.182232346241448,26298573000,-0.182232346241448,65.85,208694280
2019-12-27,65.89,67.19,65.38,65.56,5085800,66.1136265323105,-0.258633804959689,26230556000,-0.258633804959689,65.73,336239624
2019-12-30,65.5,67.88,65.3,67.1,5014300,66.9188052000474,2.3489932885906,26846710000,2.3489932885906,65.56,335548422
2019-12-31,68,70.37,67.55,68.7,8028300,69.4044901623788,2.38450074515648,27486870000,2.38450074515648,67.1,557197431
2020-01-02,68.6,69.56,67.8,68.5,5978800,68.6533147588797,-0.29112081513828,27406850000,-0.29112081513828,68.7,410465880
2020-01-03,68.6,70.35,68.58,68.7,4911400,69.2705734797676,0.291970802919706,27486870000,0.291970802919706,68.5,340216880
2020-01-06,67.78,68.51,66.88,67.16,6328600,67.5491907244001,-2.24163027656477,26870716000,-2.24163027656477,68.7,427489174
2020-01-07,67.39,68,67,67.96,4348500,67.6405165780453,1.19118522930315,27190796000,1.19118522930315,67.16,294132216
2020-01-08,67.43,67.59,65.56,65.56,7196500,66.2667405734464,-3.5314891112419,26230556000,-3.5314891112419,67.96,476885484
2020-01-09,66.5,66.9,66.16,66.5,4085100,66.56469068512,1.43380109823063,26606650000,1.43380109823063,65.56,271924017
2020-01-10,66.9,67.47,66.37,67,3463500,66.9585525020312,0.751879699248125,26806700000,0.751879699248125,66.5,231908670
2020-01-13,66.87,68.1,65.69,68,5357700,66.9706225677303,1.49253731343282,27206800000,1.49253731343282,67,358805156
2020-01-14,68.8,69.32,67.71,68.13,4453400,68.4257187079749,0.191176470588237,27258813000,0.191176470588237,68,304730038
2020-01-15,68.69,70.78,67.85,69.76,7434200,69.4668338673532,2.39248495523266,27910976000,2.39248495523266,68.13,516428947
2020-01-16,69.5,70.28,68.4,68.75,4458600,69.3349550677443,-1.44782110091745,27506875000,-1.44782110091745,69.76,309136900
2020-01-17,68.79,70.77,68.32,69.96,5836000,69.9958091495836,1.76,27990996000,1.76,68.75,408498832
2020-01-20,75.76,76.9,73.31,76.6,16564400,75.3208168552276,9.49113779302459,30647660000,9.49113779302459,69.96,1247644440
2020-01-21,78.43,81.65,77.1,78.35,21085900,79.6539419778243,2.2845953002611,31347835000,2.2845953002611,76.6,1679578082
2020-01-22,79.7,79.7,73.68,74.5,13014900,75.2168527157454,-4.91384811742182,29807450000,-4.91384811742182,78.35,978942449
2020-01-23,77.4,80.44,76.89,79.5,21540900,79.2458689329207,6.71140939597314,31807950000,6.71140939597314,74.5,1707024406
2020-02-03,87.45,87.45,82,87.45,23444800,86.9036164784714,10,34988745000,10,79.5,2037437560
2020-02-04,88,93.18,80.86,89.99,35531800,87.8718273584157,2.90451686678101,36004999000,2.90451686678101,87.45,3122243053
2020-02-05,87,92.98,85.9,90.73,25614600,89.2271838026398,0.822313590398953,36301073000,0.822313590398953,89.99,2285522459
2020-02-06,92.6,92.66,87.99,88.54,26179900,90.4127302686462,-2.41375509754216,35424854000,-2.41375509754216,90.73,2366992259
2020-02-07,88.54,89,81.92,83.68,23913000,84.8920835402464,-5.48904449966118,33480368000,-5.48904449966118,88.54,2030026516
2020-02-10,82.4,82.4,79.38,80.09,14935900,80.3485057377069,-4.29015296367112,32044009000,-4.29015296367112,83.68,1200079818
2020-02-11,80.95,80.96,78.77,79.66,8773700,79.7859173596069,-0.536895992008997,31871966000,-0.536895992008997,80.09,700019618
2020-02-12,79.3,80.49,78.54,79.78,9060900,79.6072547547434,0.150640220938982,31919978000,0.150640220938982,79.66,721313295
2020-02-13,79.81,79.87,76.8,76.9,12235400,77.7441369988587,-3.6099273000752,30767690000,-3.6099273000752,79.78,951228437
2020-02-14,76,78.78,76,76.77,8615600,77.4230980699261,-0.169050715214566,30715677000,-0.169050715214566,76.9,667044663
2020-02-17,77.5,78.96,77.3,78.71,8380900,78.3583997214616,2.52702878728669,31491871000,2.52702878728669,76.77,656713207
2020-02-18,79,82.87,78.84,81.97,13913200,81.6551189245088,4.1417863041545,32796197000,4.1417863041545,78.71,1136083674
2020-02-19,81.02,81.05,78.53,78.58,10342000,79.6214176313377,-4.13565938758083,31439858000,-4.13565938758083,81.97,823447886
2020-02-20,78.25,79.48,77,78.99,8233500,78.3708473668863,0.521761262407743,31603899000,0.521761262407743,78.58,645269585
2020-02-21,79.97,81.99,79.9,80.1,8565900,80.7638652130638,1.40524116976831,32048010000,1.40524116976831,78.99,691817939
2020-02-24,82,83.98,82,83.17,10885400,83.0251338674804,3.83270911360801,33276317000,3.83270911360801,80.1,903761128
2020-02-25,82.87,87.5,81.85,86.2,14948800,85.5981334162653,3.64314055548876,34488620000,3.64314055548876,83.17,1279589976
2020-02-26,85.38,87.5,81.8,81.86,11503000,83.8908693211988,-5.03480278422274,32752186000,-5.03480278422274,86.2,965000361
2020-02-27,83.86,84.2,80.25,80.65,7569100,81.6832153933188,-1.47813339848522,32268065000,-1.47813339848522,81.86,618268589
2020-02-28,81,86.52,81,82.85,15488500,83.8534602948075,2.72783632982021,33148285000,2.72783632982021,80.65,1298762475
2020-03-02,89,89,85,85.93,14576100,86.5792328680286,3.71756185878094,34380593000,3.71756185878094,82.85,1261988422
2020-03-03,85.9,89.08,83.46,88.16,16146000,86.6387929965573,2.59513557546839,35272816000,2.59513557546839,85.93,1398870125
2020-03-04,88,88.98,84.68,85.63,10772800,86.4997996812351,-2.86978221415607,34260563000,-2.86978221415607,88.16,931847637
2020-03-05,85.85,86.5,84.22,85.34,9126200,85.2152532240045,-0.338666355249325,34144534000,-0.338666355249325,85.63,777693830
2020-03-06,84.95,87.48,84.61,86.42,9903800,86.5762936551795,1.26552613077103,34576642000,1.26552613077103,85.34,857432479
2020-03-09,86.62,87.83,82.4,82.76,11642100,84.5377595553644,-4.23513075676927,33112276000,-4.23513075676927,86.42,984194768
2020-03-10,82,82,75,79.38,13218800,78.3178769946834,-4.08409859835669,31759938000,-4.08409859835669,82.76,1035270467
2020-03-11,80.01,81.8,78.27,80.1,10010300,80.1051649955496,0.907029478458035,32048010000,0.907029478458035,79.38,801874330
2020-03-12,80,81.8,77.36,79.38,9408200,79.6417086443037,-0.898876404494368,31759938000,-0.898876404494368,80.1,749283849
2020-03-13,74,78.6,73.37,76.85,9146000,76.6745428731843,-3.18720080624844,30747685000,-3.18720080624844,79.38,701264219
2020-03-16,78.58,79.78,73.7,73.7,9541300,77.4193137204862,-4.09889394925178,29487370000,-4.09889394925178,76.85,738683298
2020-03-17,75,75.6,70,72.01,8885400,71.816336122091,-2.29308005427408,28811201000,-2.29308005427408,73.7,638119602
2020-03-18,72.5,73.9,69.81,73.6,10645100,72.2576829870539,2.20802666296347,29447360000,2.20802666296347,72.01,769191056
2020-03-19,74.5,75.47,71.3,73.84,8622300,73.5381578625376,0.32608695652176,29543384000,0.32608695652176,73.6,634067985
2020-03-20,74.49,74.93,73.05,74.28,6310800,74.2784505584879,0.595882990249186,29719428000,0.595882990249186,73.84,468755703
2020-03-23,72,73.66,69.8,70.1,7157900,71.8922557370279,-5.62735595045774,28047010000,-5.62735595045774,74.28,514599806
2020-03-24,71.51,71.85,68.1,70,6064500,70.0201217438966,-0.142653352353789,28007000000,-0.142653352353789,70.1,424639409
2020-03-25,71.44,74.66,70.43,73.93,9648900,72.4003757310142,5.61428571428573,29579393000,5.61428571428573,70,698585723
2020-03-26,73.11,81.32,72.94,81.32,20673200,79.9022906832365,9.99594210739887,32536132000,9.99594210739887,73.93,1651834198
2020-03-27,85,85.56,82.2,83.4,21048200,83.9727092214944,2.55779636005905,33368340000,2.55779636005905,81.32,1767472027
2020-03-30,84.88,87.63,81.7,82.12,13739600,84.4757986738583,-1.53477218225421,32856212000,-1.53477218225421,83.4,1160660051
2020-03-31,82.7,86,81.06,84.7,10805800,83.8842447360204,3.14174378957624,33888470000,3.14174378957624,82.12,906436204
2020-04-01,83.95,84.25,80.2,80.95,10018600,81.7772787074958,-4.42739079102716,32388095000,-4.42739079102716,84.7,819296216
2020-04-02,80.72,82.08,79.7,81.6,6624900,80.935581415428,0.802964793082138,32648160000,0.802964793082138,80.95,536193047
2020-04-03,81.8,83.8,81.2,82.02,7227300,82.4963013635323,0.514705882352939,32816202000,0.514705882352939,81.6,596222054
2020-04-07,82.3,84.26,80.7,82.98,9251100,82.9358140459977,1.17044623262619,33200298000,1.17044623262619,82.02,767247924
2020-04-08,83.5,86.19,82.58,83.88,9454400,84.3753902400947,1.08459869848156,33560388000,1.08459869848156,82.98,797721727
2020-04-09,84.6,85.69,82.65,84.84,8026100,84.4888266057818,1.1444921316166,33944484000,1.1444921316166,83.88,678113659
2020-04-10,85,85,81.3,81.53,8241400,82.7584304005987,-3.9014615747289,32620153000,-3.9014615747289,84.84,682042349
